metric_name,metric_value,origin_index 
frontier_per_origin_candidate_counts,2,43837
frontier_per_origin_candidate_counts,1,4384
frontier_per_origin_candidate_counts,3,43840
frontier_per_origin_candidate_counts,2,43842
frontier_per_origin_candidate_counts,2,43846
frontier_per_origin_candidate_counts,2,43847
frontier_per_origin_candidate_counts,2,43849
frontier_per_origin_candidate_counts,1,43850
frontier_per_origin_candidate_counts,2,43856
frontier_per_origin_candidate_counts,2,43858
frontier_per_origin_candidate_counts,2,43862
frontier_per_origin_candidate_counts,2,43863
frontier_per_origin_candidate_counts,3,43864
frontier_per_origin_candidate_counts,1,43866
frontier_per_origin_candidate_counts,2,43868
frontier_per_origin_candidate_counts,1,43871
frontier_per_origin_candidate_counts,2,43876
frontier_per_origin_candidate_counts,2,4388
frontier_per_origin_candidate_counts,1,43880
frontier_per_origin_candidate_counts,2,43888
frontier_per_origin_candidate_counts,2,43891
frontier_per_origin_candidate_counts,2,43892
frontier_per_origin_candidate_counts,2,43895
frontier_per_origin_candidate_counts,2,43904
frontier_per_origin_candidate_counts,2,43908
frontier_per_origin_candidate_counts,2,43910
frontier_per_origin_candidate_counts,1,43912
frontier_per_origin_candidate_counts,2,43913
frontier_per_origin_candidate_counts,2,43916
frontier_per_origin_candidate_counts,2,43918
frontier_per_origin_candidate_counts,2,43919
frontier_per_origin_candidate_counts,2,43924
frontier_per_origin_candidate_counts,1,43925
frontier_per_origin_candidate_counts,1,43929
frontier_per_origin_candidate_counts,2,4393
frontier_per_origin_candidate_counts,3,43934
frontier_per_origin_candidate_counts,3,43939
frontier_per_origin_candidate_counts,2,43940
frontier_per_origin_candidate_counts,2,43941
frontier_per_origin_candidate_counts,3,43942
frontier_per_origin_candidate_counts,2,43947
frontier_per_origin_candidate_counts,2,43948
frontier_per_origin_candidate_counts,2,4395
frontier_per_origin_candidate_counts,3,43950
frontier_per_origin_candidate_counts,1,43951
frontier_per_origin_candidate_counts,4,43954
frontier_per_origin_candidate_counts,2,43955
frontier_per_origin_candidate_counts,3,43956
frontier_per_origin_candidate_counts,2,43957
frontier_per_origin_candidate_counts,1,4396
frontier_per_origin_candidate_counts,1,43960
frontier_per_origin_candidate_counts,1,43963
frontier_per_origin_candidate_counts,2,43964
frontier_per_origin_candidate_counts,2,43965
frontier_per_origin_candidate_counts,2,43969
frontier_per_origin_candidate_counts,2,43972
frontier_per_origin_candidate_counts,2,43973
frontier_per_origin_candidate_counts,1,43974
frontier_per_origin_candidate_counts,2,43977
frontier_per_origin_candidate_counts,2,43979
frontier_per_origin_candidate_counts,2,43992
frontier_per_origin_candidate_counts,1,43994
frontier_per_origin_candidate_counts,2,43997
frontier_per_origin_candidate_counts,1,4400
frontier_per_origin_candidate_counts,2,44001
frontier_per_origin_candidate_counts,2,44003
frontier_per_origin_candidate_counts,1,44005
frontier_per_origin_candidate_counts,2,44006
frontier_per_origin_candidate_counts,1,4401
frontier_per_origin_candidate_counts,1,44014
frontier_per_origin_candidate_counts,2,44015
frontier_per_origin_candidate_counts,2,44017
frontier_per_origin_candidate_counts,2,44019
frontier_per_origin_candidate_counts,1,44023
frontier_per_origin_candidate_counts,2,44027
frontier_per_origin_candidate_counts,2,44028
frontier_per_origin_candidate_counts,2,44029
frontier_per_origin_candidate_counts,1,4403
frontier_per_origin_candidate_counts,2,44036
frontier_per_origin_candidate_counts,2,44040
frontier_per_origin_candidate_counts,2,44043
frontier_per_origin_candidate_counts,2,44044
frontier_per_origin_candidate_counts,1,44045
frontier_per_origin_candidate_counts,1,44047
frontier_per_origin_candidate_counts,3,44048
frontier_per_origin_candidate_counts,1,44051
frontier_per_origin_candidate_counts,1,44052
frontier_per_origin_candidate_counts,2,44054
frontier_per_origin_candidate_counts,1,44055
frontier_per_origin_candidate_counts,2,44056
frontier_per_origin_candidate_counts,1,44057
frontier_per_origin_candidate_counts,2,44058
frontier_per_origin_candidate_counts,2,44061
frontier_per_origin_candidate_counts,2,44062
frontier_per_origin_candidate_counts,1,44064
frontier_per_origin_candidate_counts,1,44067
frontier_per_origin_candidate_counts,2,44068
frontier_per_origin_candidate_counts,2,44071
frontier_per_origin_candidate_counts,2,44072
frontier_per_origin_candidate_counts,2,44075
frontier_per_origin_candidate_counts,2,44079
frontier_per_origin_candidate_counts,2,4408
frontier_per_origin_candidate_counts,3,44080
frontier_per_origin_candidate_counts,1,44082
frontier_per_origin_candidate_counts,2,44089
frontier_per_origin_candidate_counts,2,44090
frontier_per_origin_candidate_counts,1,44091
frontier_per_origin_candidate_counts,3,44095
frontier_per_origin_candidate_counts,2,44097
frontier_per_origin_candidate_counts,3,44098
frontier_per_origin_candidate_counts,2,44099
frontier_per_origin_candidate_counts,2,4410
frontier_per_origin_candidate_counts,2,44100
frontier_per_origin_candidate_counts,2,44102
frontier_per_origin_candidate_counts,2,44103
frontier_per_origin_candidate_counts,1,44104
frontier_per_origin_candidate_counts,2,44106
frontier_per_origin_candidate_counts,2,44110
frontier_per_origin_candidate_counts,2,44111
frontier_per_origin_candidate_counts,1,44113
frontier_per_origin_candidate_counts,2,44116
frontier_per_origin_candidate_counts,2,44124
frontier_per_origin_candidate_counts,1,44126
frontier_per_origin_candidate_counts,2,44129
frontier_per_origin_candidate_counts,1,4413
frontier_per_origin_candidate_counts,2,44130
frontier_per_origin_candidate_counts,2,44133
frontier_per_origin_candidate_counts,1,44136
frontier_per_origin_candidate_counts,1,44137
frontier_per_origin_candidate_counts,2,44138
frontier_per_origin_candidate_counts,1,44139
frontier_per_origin_candidate_counts,2,44146
frontier_per_origin_candidate_counts,2,44147
frontier_per_origin_candidate_counts,1,44149
frontier_per_origin_candidate_counts,2,44151
frontier_per_origin_candidate_counts,1,44153
frontier_per_origin_candidate_counts,3,44154
frontier_per_origin_candidate_counts,2,44159
frontier_per_origin_candidate_counts,2,44160
frontier_per_origin_candidate_counts,1,44162
frontier_per_origin_candidate_counts,2,44164
frontier_per_origin_candidate_counts,2,44165
frontier_per_origin_candidate_counts,1,44166
frontier_per_origin_candidate_counts,2,44173
frontier_per_origin_candidate_counts,2,44179
frontier_per_origin_candidate_counts,2,44181
frontier_per_origin_candidate_counts,1,44186
frontier_per_origin_candidate_counts,1,4419
frontier_per_origin_candidate_counts,3,44190
frontier_per_origin_candidate_counts,2,44191
frontier_per_origin_candidate_counts,1,44197
frontier_per_origin_candidate_counts,2,44200
frontier_per_origin_candidate_counts,2,44201
frontier_per_origin_candidate_counts,2,44202
frontier_per_origin_candidate_counts,2,44204
frontier_per_origin_candidate_counts,1,44205
frontier_per_origin_candidate_counts,2,4421
frontier_per_origin_candidate_counts,1,44210
frontier_per_origin_candidate_counts,2,44212
frontier_per_origin_candidate_counts,2,44213
frontier_per_origin_candidate_counts,2,44214
frontier_per_origin_candidate_counts,1,44220
frontier_per_origin_candidate_counts,2,44221
frontier_per_origin_candidate_counts,1,44222
frontier_per_origin_candidate_counts,1,44226
frontier_per_origin_candidate_counts,1,44227
frontier_per_origin_candidate_counts,1,44229
frontier_per_origin_candidate_counts,1,44230
frontier_per_origin_candidate_counts,1,44231
frontier_per_origin_candidate_counts,2,44244
frontier_per_origin_candidate_counts,1,44249
frontier_per_origin_candidate_counts,1,44263
frontier_per_origin_candidate_counts,2,4427
frontier_per_origin_candidate_counts,2,44270
frontier_per_origin_candidate_counts,2,44282
frontier_per_origin_candidate_counts,2,44284
frontier_per_origin_candidate_counts,2,44286
frontier_per_origin_candidate_counts,2,44299
frontier_per_origin_candidate_counts,2,44303
frontier_per_origin_candidate_counts,2,44310
frontier_per_origin_candidate_counts,4,44312
frontier_per_origin_candidate_counts,1,44314
frontier_per_origin_candidate_counts,3,44315
frontier_per_origin_candidate_counts,2,44321
frontier_per_origin_candidate_counts,1,44322
frontier_per_origin_candidate_counts,2,44324
frontier_per_origin_candidate_counts,1,44326
frontier_per_origin_candidate_counts,2,44329
frontier_per_origin_candidate_counts,2,44331
frontier_per_origin_candidate_counts,2,44332
frontier_per_origin_candidate_counts,3,44334
frontier_per_origin_candidate_counts,2,44335
frontier_per_origin_candidate_counts,2,44337
frontier_per_origin_candidate_counts,1,44339
frontier_per_origin_candidate_counts,2,44347
frontier_per_origin_candidate_counts,2,44350
frontier_per_origin_candidate_counts,3,44352
frontier_per_origin_candidate_counts,2,44354
frontier_per_origin_candidate_counts,2,44355
frontier_per_origin_candidate_counts,2,44357
frontier_per_origin_candidate_counts,2,44358
frontier_per_origin_candidate_counts,2,44359
frontier_per_origin_candidate_counts,1,44363
frontier_per_origin_candidate_counts,2,44364
frontier_per_origin_candidate_counts,2,44366
frontier_per_origin_candidate_counts,1,44368
frontier_per_origin_candidate_counts,2,44369
frontier_per_origin_candidate_counts,2,44372
frontier_per_origin_candidate_counts,4,44374
frontier_per_origin_candidate_counts,1,44376
frontier_per_origin_candidate_counts,2,44378
frontier_per_origin_candidate_counts,2,44381
frontier_per_origin_candidate_counts,2,44383
frontier_per_origin_candidate_counts,2,44385
frontier_per_origin_candidate_counts,1,44389
frontier_per_origin_candidate_counts,2,44391
frontier_per_origin_candidate_counts,3,44393
frontier_per_origin_candidate_counts,2,44397
frontier_per_origin_candidate_counts,2,44398
frontier_per_origin_candidate_counts,1,44400
frontier_per_origin_candidate_counts,1,44403
frontier_per_origin_candidate_counts,1,44408
frontier_per_origin_candidate_counts,2,44414
frontier_per_origin_candidate_counts,1,44415
frontier_per_origin_candidate_counts,2,44419
frontier_per_origin_candidate_counts,2,44421
frontier_per_origin_candidate_counts,1,44429
frontier_per_origin_candidate_counts,2,44430
frontier_per_origin_candidate_counts,2,44432
frontier_per_origin_candidate_counts,2,44434
frontier_per_origin_candidate_counts,2,44437
frontier_per_origin_candidate_counts,1,44440
frontier_per_origin_candidate_counts,3,44441
frontier_per_origin_candidate_counts,2,44445
frontier_per_origin_candidate_counts,2,44446
frontier_per_origin_candidate_counts,1,44447
frontier_per_origin_candidate_counts,2,44455
frontier_per_origin_candidate_counts,2,44459
frontier_per_origin_candidate_counts,2,44460
frontier_per_origin_candidate_counts,2,44462
frontier_per_origin_candidate_counts,2,44463
frontier_per_origin_candidate_counts,2,44464
frontier_per_origin_candidate_counts,1,44468
frontier_per_origin_candidate_counts,2,44469
frontier_per_origin_candidate_counts,2,4447
frontier_per_origin_candidate_counts,2,44470
frontier_per_origin_candidate_counts,2,44472
frontier_per_origin_candidate_counts,4,44475
frontier_per_origin_candidate_counts,2,44476
frontier_per_origin_candidate_counts,3,44477
frontier_per_origin_candidate_counts,3,44479
frontier_per_origin_candidate_counts,2,44480
frontier_per_origin_candidate_counts,4,44481
frontier_per_origin_candidate_counts,3,44482
frontier_per_origin_candidate_counts,2,44487
frontier_per_origin_candidate_counts,1,44489
frontier_per_origin_candidate_counts,2,44496
frontier_per_origin_candidate_counts,1,44499
frontier_per_origin_candidate_counts,2,44503
frontier_per_origin_candidate_counts,1,44506
frontier_per_origin_candidate_counts,1,44508
frontier_per_origin_candidate_counts,1,4451
frontier_per_origin_candidate_counts,1,44514
frontier_per_origin_candidate_counts,2,44515
frontier_per_origin_candidate_counts,2,44516
frontier_per_origin_candidate_counts,2,44518
frontier_per_origin_candidate_counts,1,4452
frontier_per_origin_candidate_counts,2,44520
frontier_per_origin_candidate_counts,2,44523
frontier_per_origin_candidate_counts,1,4453
frontier_per_origin_candidate_counts,2,44530
frontier_per_origin_candidate_counts,2,44542
frontier_per_origin_candidate_counts,1,44543
frontier_per_origin_candidate_counts,1,44547
frontier_per_origin_candidate_counts,2,44555
frontier_per_origin_candidate_counts,4,44560
frontier_per_origin_candidate_counts,1,44563
frontier_per_origin_candidate_counts,2,44571
frontier_per_origin_candidate_counts,3,44575
frontier_per_origin_candidate_counts,3,44580
frontier_per_origin_candidate_counts,2,44582
frontier_per_origin_candidate_counts,1,44587
frontier_per_origin_candidate_counts,1,4459
frontier_per_origin_candidate_counts,2,44592
frontier_per_origin_candidate_counts,2,44595
frontier_per_origin_candidate_counts,2,44596
frontier_per_origin_candidate_counts,2,44599
frontier_per_origin_candidate_counts,1,44601
frontier_per_origin_candidate_counts,2,44604
frontier_per_origin_candidate_counts,2,44605
frontier_per_origin_candidate_counts,1,44608
frontier_per_origin_candidate_counts,1,4461
frontier_per_origin_candidate_counts,2,44610
